#  mag    s2    col   pd
      -15.594690       1.7828005       1.4077665       72.692617
      -14.715394     -0.64346933       1.2522739       107.29031
      -13.756278      -1.8074720       1.0044487       115.68459
      -15.919758       1.5347765       1.1841099       105.76354
      -17.374302       1.6616200       1.5258299       30.634821
      -16.477987      0.64737861       1.4044517       78.572439
      -15.879328       1.4334239       1.2516796       105.28968
      -14.009570      0.13907008       1.1776161       115.21097
      -15.663242      0.99825231       1.4704536       101.72898
      -14.933520     -0.29838417       1.3521097       95.665236
      -15.649494       1.7471366       1.3411101       92.204923
      -13.531792    -0.077175370       1.1969555       108.65685
      -15.690767       1.7742468      0.53166373       117.44640
      -15.457142     -0.23187578       1.6139768       112.22378
      -15.978820      0.87500940       1.1767909       120.42085
      -14.833489     -0.96613524       1.4068779       107.40895
      -15.505131      -1.0173472       1.6901472       77.263982
      -15.893178     -0.89903717       1.4535321       93.848737
      -15.170913      0.67632673       1.0978708       117.90625
      -15.421415      0.70506628       1.4122732       82.967503
      -15.838842     0.056884495       1.3029086       78.363950
      -15.043319     -0.86372818       1.6954262       113.54905
      -15.962688      0.84850226       1.1189660       92.872067
      -15.317638      0.42139511       1.4036515       74.762914
      -16.312422       1.6332544      0.74348881       105.72331
      -15.734910       2.0780690      0.87213071       121.70268
      -16.201939      0.57133754      0.81540737       101.63628
      -16.351082     0.085559674       1.1538420       100.72394
      -15.240806      -2.2520517       1.1476915       128.63732
      -14.988702      0.47832859       1.0999891       122.29575
      -14.375108      0.74176073       1.4395232       113.63775
      -16.032481      0.57572449       1.6854538       76.388986
      -17.051166       2.2803192       1.0541398       102.41370
      -14.347758       1.0049081       1.6642469       77.886939
      -15.606567      0.23506080      0.99454486       90.860720
      -15.087095     -0.40928578      0.91196621       113.37776
      -16.573495       1.7728286       1.1216210       93.874555
      -15.317404      -1.1804021       1.1611930       101.51549
      -15.704239      0.34963635       1.6194446       85.004193
      -14.962923      0.32817949       1.3450521       98.102363
      -16.904691      0.33996783       1.6847940       98.316173
      -16.335837       1.7936707       1.4340885       88.330898
      -16.094520     -0.42224436       1.1489679       111.50102
      -14.102237     -0.20240527       1.6900020       79.585255
      -16.083770       1.1914190       1.0016089       126.57334
      -15.551330       1.1179397       1.2038042       89.095053
      -15.428423      0.31937490       1.1677536       105.51968
      -16.404347       1.5803147      0.81522388       98.449633
      -14.431584     0.027101155       1.3437695       113.20798
      -15.374511      0.20362590       1.6103506       106.76577
      -16.015285    -0.014032522       1.5823369       77.927105
      -14.505613     -0.38276825       1.4920717       126.82100
      -13.965330     -0.62750169       1.3549031       97.381969
      -15.651809     -0.23113138       1.4033710       97.007615
      -17.216751       1.9660185      0.84410702       81.607597
      -16.001909       1.2209456       1.4646622       81.252174
      -14.535362      -2.0346676       1.3603550       125.84991
      -15.673230       1.6338330       1.1554133       84.582567
      -16.136360       3.0962405      0.72679691       91.283560
      -15.037458      0.35731027       1.3973457       108.87684
      -15.187082     -0.69608863       1.0918950       117.29710
      -15.142677      0.12036303      0.80859073       109.78392
      -15.042591      -1.3037273       1.7179071       85.697594
      -16.103452    -0.013433528       1.2931296       85.473833
      -16.021513     -0.47989047       1.1740417       121.44150
      -15.344746       1.1964839       1.5396570       78.704100
      -15.490953       1.0066855       1.8069652       97.486225
      -15.201523       1.6985596       1.3893322       84.773712
      -15.735880     0.097056398       1.0974869       106.16770
      -15.188462      0.21385544       1.0353906       95.909813
      -15.203787     -0.37421060       1.5942773       101.42880
      -15.263650     0.060322027       1.4591085       97.480632
      -13.996186    -0.068091910       1.3359441       120.05685
      -16.082909       1.1725818       1.2209689       105.65175
      -14.872525      0.71202416       1.6168471       84.667137
      -15.118387     -0.69165050       1.3970636       103.24892
      -15.132501      0.51039179       1.2255725       101.29868
      -15.540525       1.1858121       1.2067268       135.83471
      -15.902497      0.48934118       1.2983824       85.909041
      -15.703272      0.64770967      0.94318698       111.74808
      -16.159333      0.95827017       1.5556465       72.748650
      -14.496642     0.086276657       1.7083998       80.760444
      -15.883278      0.27521316       1.6144234       104.41533
      -15.474372      -1.0106034       1.5685635       89.296303
      -14.956352      -1.4782435       1.3976398       110.93639
      -14.899245     -0.37728723       1.0146415       106.92824
      -14.998949     -0.30172739       1.0942996       103.54800
      -13.671311     -0.91124660       1.5318479       112.63381
      -13.621911     -0.75876755       1.3036439       90.433786
      -15.551253      0.80519482       1.0866722       101.83137
      -15.447254      0.23249718       1.2936943       63.723634
      -15.149950      0.56946689       1.8900075       74.822075
      -15.774751     -0.23884068       1.2513582       70.962060
      -18.188290       3.0780915      0.88069215       73.178491
      -16.484223      0.98308097       1.7879140       67.885094
      -15.819640     -0.22482992       2.1360239       79.949499
      -16.251156      0.78575170       1.3579620       67.428456
      -15.908016       1.6359639      0.97782360       97.853283
      -16.051863       1.2793603      0.80031761       111.60290
      -14.635436    -0.055548646       2.0499608       84.888982
      -15.361024      0.53059187       1.4594257       68.501068
      -14.313720     -0.40142384       1.2304367       108.54900
      -15.168223      0.41719899       1.7263985       47.023815
      -15.719409       1.9460764       1.1012413       90.775360
      -14.960302       1.1367397       1.7769990       59.190765
      -15.056886       1.2305515      0.94795021       92.260846
      -15.043368      0.57853308       1.4427399       89.019485
      -13.014203     -0.41968504       1.2186263       124.10308
      -14.491587      0.90476640       1.4818754       111.98629
      -14.639082    -0.047356456       1.4679113       89.298409
      -13.498569     -0.28450300       1.4323838       92.529496
      -15.521171       1.1145827       1.1982874       116.29372
      -13.415522      -1.3200760       1.4929676       104.09816
      -16.628158       1.6491174       1.7775513       43.001660
      -16.368721       1.9566242       1.1182472       98.542955
      -15.604474      0.76285247       1.3271203       114.94715
      -17.129277       1.1870616       1.7062935       71.934689
      -14.870167    -0.037254612       1.2043187       112.38243
      -14.672032    -0.085099345       1.2522552       92.111784
